id,collection_id,embedding,document,cmetadata
cdddcef1-c6f2-4aa5-af2c-d643258cc034,b1b37866-1d8b-4f6a-a0e5-a11d652d0cdb,"[-0.074569516,0.078406006,-0.017901583,-0.01626663,-0.06457235,-0.04704456,-0.04344135,0.0076777325,-0.04477389,-0.037950456,0.08714225,0.06719074,0.027886562,-0.0069552786,0.026018556,0.02298542,0.03771643,0.032802086,-0.05618396,0.03851646,0.10519913,0.058645416,0.027497984,0.038027447,-0.018953584,-0.02281695,-0.036076054,0.12210657,0.015370855,-0.069079556,-0.05898234,0.027775355,-0.071960256,-0.004000692,0.06167428,-0.023640262,0.004253385,0.03370585,0.04934709,-0.07759585,0.020733615,-0.019570852,-0.003986611,-0.019875325,0.05962559,0.010442864,-0.007480062,-0.03957275,0.011013197,-0.108331375,-0.0066173687,0.012127221,0.00089682936,0.04542799,-0.0474175,-0.18151397,-0.06306017,0.07028481,-0.013114559,0.06606683,-0.0147982165,-0.023454959,-0.016823424,0.01626121,-0.047621418,-0.078469,-0.009194793,-0.074574366,-0.09787635,0.046826553,0.0031418575,-0.0037186234,0.03267571,0.0023852165,-0.033334844,-0.026806574,-0.020629453,0.08508454,-0.031194115,-0.07422719,0.04522734,-0.027799694,0.07183993,-0.03115456,0.032241736,-0.040941693,-0.03589112,0.022538673,0.059532527,0.052781332,0.07596473,0.035572086,0.05286833,0.04922604,-0.024676947,-0.079965256,0.023489818,0.026655512,0.023107862,0.041945245,0.01943933,0.007055367,0.041658916,0.03405986,-0.052962855,0.1343502,0.026683843,0.008395971,0.016662719,0.0255389,-0.016947543,0.031367954,-0.0068985275,-0.113000944,-0.087647,-0.043916374,-0.04186358,0.054160304,0.037570443,-0.0030602717,-0.088210054,0.002281601,0.016513215,-0.056203455,0.058565337,-0.0059525953,-0.0096089,7.293362e-33,-0.055380832,0.015017413,-0.017534452,-0.0064304606,0.027774505,-0.028909078,-0.087820284,-0.06514496,-0.038420547,0.0036999818,0.059740633,0.014720501,0.0026555357,-0.09472495,0.0932911,-0.005710544,0.055625968,-0.013271147,0.060477134,-0.006922308,0.041833706,-0.08139851,-0.04005045,0.0426637,-0.066780426,0.050975777,0.003044033,-0.027379578,-0.029396279,0.07307097,0.007941026,-0.0031543798,-0.02090411,0.039550126,-0.0010799336,-0.01658713,-0.02479171,-0.06197562,-0.036967162,-0.0315302,-0.014417386,-0.10362604,-0.07477036,0.010944082,-0.0421741,0.013106155,0.047480863,0.15205704,0.030554134,0.057312634,-0.08366266,-0.024606347,-0.020291252,-0.00068575516,-0.0028381424,0.031193137,-0.05999077,-0.015048033,0.021320032,0.03158224,-0.019859562,0.07993027,-0.015345596,0.0361113,-0.02871233,-0.06774664,-0.0463189,-0.004723107,0.06283669,-0.039238736,0.05441001,-0.03287521,-0.005532851,0.11634515,0.08132503,-0.04164139,-0.0095887575,0.035901323,0.0450859,0.010674161,-0.05907045,0.016066477,-0.10732687,0.025305014,0.08276721,0.040401127,0.0091496045,-0.007314975,-0.014152126,0.03332419,-0.010504542,-0.021774482,-0.011059277,0.028089553,0.02066865,-8.844706e-33,0.05653909,0.09524232,-0.019818258,-0.041428037,-0.0116158975,-0.041552316,0.079361856,0.010308385,0.011465124,-0.032238334,-0.010921705,-0.063609764,0.038873646,-0.038195547,0.029576447,-0.061829332,-0.022415191,-0.051404074,-0.07162481,0.04571307,-0.07461196,-0.021579077,-0.00281501,0.057970136,0.011138263,0.05130577,-0.054808863,-0.0082504675,-0.044766653,0.08015471,-0.0934738,-0.06830592,-0.043984167,0.06641394,-0.042887293,-0.07808001,-0.0015799166,0.007278125,-0.043113742,0.03714067,0.020617906,0.014025767,0.01707942,0.06234567,-0.015138215,-0.00057067355,0.07762434,0.00706973,-0.027489593,-0.11066434,0.09276969,0.13087235,0.046522662,-0.006750119,0.065614514,0.06754505,0.05736412,-0.013044087,-0.007638907,-0.004100101,0.12459284,-0.011664429,-0.089125015,0.10841117,0.025946248,-0.03081608,-0.026331695,-0.07400548,0.07772721,-0.06537763,-0.08722094,-0.07395646,0.0028279307,-0.06593137,0.029238578,0.029579302,0.021358857,0.0010469564,-0.0072437264,-0.039620142,0.0024332716,-0.016246045,-0.055586718,0.0031663058,0.01615617,-0.10154586,-0.021075934,-0.10945477,0.030078258,0.03614091,0.044671584,0.08612816,-0.017341211,0.08899844,-0.08545168,-5.4886456e-08,0.05307366,-0.00024756644,-0.014205997,-0.063587785,0.073150605,-0.014738642,0.024708418,-0.03817751,-0.055377036,0.1023233,0.10433725,0.092886455,-0.0097541325,0.050451133,-0.0797629,-0.0148461405,0.06818148,-0.002837731,-0.037690755,0.0024609277,-0.038182355,-0.06487568,-0.051922634,0.03187863,0.0029851284,-0.032996543,-0.08307004,-0.030648375,0.032360245,0.053562004,-0.048606027,0.063495055,-0.029326074,-0.008124439,-0.03190954,-0.0693435,-0.0672483,0.008571785,0.032447025,0.008185907,-0.022369474,-0.015325756,0.04574995,0.05691348,0.04147268,0.0006442683,-0.06219032,-0.025213832,-0.044611074,-0.058567237,0.0077496306,-0.033544034,0.014373054,0.024148125,-0.010231324,0.046574403,0.030797439,-0.03295023,-0.118840836,-0.029598983,0.0033841901,0.035004474,0.050195817,-0.048472594]","091-13
oeitJl{
7./( Dr - LoC! I
Republika ng Pilipinas
KAGAWARAN
NG PAGAWAIN AT LANSANGANG
PAMBAYAN
TANGGAPAN
NG KALIHIM
Maynila
July 18,2001
DEP~NT
ORDER
SUBJECT:
Revised Rules and Regulations
No.
Governing Limited Access
Series
11M
Highways
By virtue of the authority granted the Secretary of Public Works and Highways under
Section 3 of R.A. 2000, otherwise known as the Limited Access Highway Act, the following
revised rules and regulations governing limited access highways are hereby promulgated for the
guidance of all concerned:
1. Administrative
Order No.1 dated February
19, 1968, issued by the Secretary of the then
Department of Public Works and Communications,
is hereby amended by deleting the word
""motorcycles""
mentioned
in Section 3 (h) thereof.
Therefore,
motorcycles
are hereby
allowed
to operate
inside the toll roads and limited
access highways,
subject
to the
following:
a.
Motorcycles
shall have an engine displacement
of at least 400 cubic centimeters
(cc)
provided that:
(i)
there are no sidecars attached and that the motorcycle only has two wheels;
(ii)
only one backrider shall be allowed;
(iii)
the motorcycles","{'page': 0, 'title': '', 'author': '', 'format': 'PDF 1.4', 'source': 'D:/Projects/trafficlaw-chatbot/data/raw/DO_123_S2001.pdf', 'creator': 'PDFsam Basic v3.0.3.RELEASE', 'modDate': ""D:20160705111628+08'00'"", 'moddate': '2016-07-05T11:16:28+08:00', 'subject': '', 'trapped': '', 'keywords': '', 'producer': 'SAMBox 1.0.1.RELEASE (www.sejda.org)', 'file_path': 'D:/Projects/trafficlaw-chatbot/data/raw/DO_123_S2001.pdf', 'total_pages': 4, 'creationDate': '', 'creationdate': ''}"
2c0839d2-8130-4a7f-b188-1478b78413e7,b1b37866-1d8b-4f6a-a0e5-a11d652d0cdb,"[0.018478544,0.043690167,-0.06376838,-0.06025498,-0.03994503,-0.017537035,-0.026089005,0.05589881,-0.07722072,-0.030739475,0.09649882,-0.04890087,0.113421485,0.014620514,0.027470708,0.013338826,0.11255702,0.038556434,-0.088390104,0.07627052,0.11290107,-0.00212114,0.026775021,-0.000115182695,-0.0822782,-0.058425684,-0.023117289,0.0878703,-0.02645401,-0.0029760925,-0.04369308,-0.015399561,0.0035351643,-0.018065305,0.0050963657,-0.021566331,-0.019798206,-0.0071963575,0.055920266,-0.059685808,0.013293844,-0.06211052,-0.025767116,0.030936822,0.08808025,0.07183576,0.030167492,-0.001929119,-0.0024866578,-0.09319833,0.040618263,0.07281841,-0.01979653,0.03624167,-0.0866239,-0.1735,-0.087906055,0.05604719,0.047235955,-0.0072796554,-0.02713054,-0.015902812,-0.008700478,0.03820246,0.01933218,-0.07599592,-0.076006755,-0.03502164,-0.039945662,0.081030235,-0.04554922,-0.022213006,0.0267884,-0.03039831,-0.028356045,-0.0113800885,-0.0014613788,0.07056825,-0.06770749,-0.092212334,0.016262904,-0.0047875834,0.0971652,-0.019029573,0.06621604,-0.008723583,0.025375549,0.106192715,-0.048631113,0.029797278,0.03386051,0.00051312783,0.0018183065,0.033172857,-0.00070901425,-0.009283472,-0.0072720945,-0.03706535,0.015945697,-0.023985136,0.034579232,-0.019020753,0.06421943,0.06328612,-0.056771625,0.119435,0.007424709,0.049634665,0.01694839,0.015664624,-0.01335331,0.02784761,-0.03144406,-0.084485725,-0.039151948,0.040281575,-0.024121597,0.04870351,0.08472166,0.029674973,-0.09430357,0.052600984,0.046201926,-0.12770875,0.12880012,0.019503515,-0.015802348,4.992529e-33,-0.13395397,0.060584538,-0.0354121,0.011080526,-0.0019650608,0.015345345,0.0016719778,-0.036116038,-0.026067806,0.060999047,0.037509568,-0.032249194,0.030420193,-0.0032176606,0.09330354,-0.0034508854,0.06807265,-0.06245127,0.014649157,-0.035515442,-0.05981028,-0.12687042,0.022398073,0.039501425,-0.05506141,0.011333151,0.030864619,-0.0425211,-0.019759916,0.046637386,-0.077887006,0.02515642,0.018015226,0.065814786,-0.0012214727,0.03354927,-0.031168465,-0.045864426,-0.022255668,-0.03441776,-0.015584991,-0.05114337,-0.081847616,-0.031546544,-0.030141711,0.038223952,0.048847433,0.08841138,0.0082403375,0.027375476,-0.04814773,-0.01436758,-0.029995138,-0.04915091,0.028030558,0.028170204,-0.042709764,0.011826882,-0.005161845,0.024838459,-0.08719248,0.03818524,-0.060172815,-5.4680222e-05,-0.0024518333,-0.043919243,-0.05386354,-0.06210087,-0.013138841,-0.07314611,0.05013775,-0.042938504,0.040919647,0.05602189,0.054858502,0.028072674,0.01716212,-0.03720603,0.0487309,0.024233816,-0.075832136,0.016681533,-0.09061299,-0.08749279,0.07811259,-0.03149323,0.030086702,-0.00017537798,-0.06839187,0.0066671707,0.07093132,-0.053473767,0.03513006,-0.012547904,0.010635006,-6.738667e-33,0.04727712,0.14593899,-0.010751236,0.024224909,0.069162816,-0.030647123,0.052004676,0.0027451408,-0.0034695824,-0.06084719,0.014179988,-0.075087704,0.042240236,0.006593032,-0.02170199,-0.04682599,-0.023291305,-0.0111985095,-0.0043139826,-0.027216915,-0.023815347,-0.02516949,0.017062942,0.07530737,0.0017728539,0.047170337,-0.06928709,0.029301133,0.009931821,0.05131462,-0.09540027,-0.010138258,-0.02414087,0.08637057,-0.053138778,-0.10032451,-0.027867949,0.012005077,0.018516278,0.07757851,0.017625578,-0.04675067,-0.01912374,0.0045084134,-0.009719756,0.020310055,0.07005935,-0.035097804,0.0357078,-0.13251324,0.083579496,0.07871487,-0.0038727652,0.0029826888,0.02266071,0.039393388,0.029420745,0.0151865175,-0.007456889,-0.060433123,0.12275416,0.02596374,-0.058700807,0.091141954,-0.020753482,-0.043809805,-0.033505253,-0.009696256,0.010289795,-0.011720332,-0.07969355,-0.07296891,0.018440727,-0.06559936,-0.010970527,-0.046773512,0.031983823,0.017656863,0.061509237,-0.021706061,-0.0089370785,0.05518267,-0.015894718,0.085484065,-0.03819358,-0.1018542,-0.05492224,-0.11675345,-0.0048110792,-0.01032889,0.014030211,0.050676614,-0.023383636,0.0762137,0.013739407,-4.733581e-08,-0.0051049273,0.0075935144,-0.05850627,-0.049910963,0.019791598,0.085121065,0.0028959608,-0.0015589872,-0.050633624,0.09760106,0.065962546,0.037574366,-0.02002319,0.052261468,-0.07528598,-0.0095016295,0.054077767,-0.0003610984,-0.0066002966,-0.036256038,-0.040431634,-0.017968131,-0.057392653,0.044614386,0.005232703,-0.010724422,-0.026790941,-0.021342494,0.023666391,0.040379208,-0.0059536123,0.008172292,0.0015154819,-0.05957559,-0.031011958,-0.115055434,-0.0969747,0.013865222,0.06540841,0.050329074,0.03688087,-0.02354315,0.004465319,0.030909099,0.03896809,0.030915592,-0.055359878,-0.016576985,-0.081895106,-0.03482701,0.041273277,0.010769317,0.002488392,-0.010420391,0.016959332,0.08816718,0.022962075,0.01813397,-0.06800258,-0.040135287,-0.044396877,0.048745528,0.043810267,-0.06992824]","of at least 400 cubic centimeters
(cc)
provided that:
(i)
there are no sidecars attached and that the motorcycle only has two wheels;
(ii)
only one backrider shall be allowed;
(iii)
the motorcycles
are roadworthy
and comply with all provisions
of the Land
Transportation
and Traffic Code (RA 4136 as amended).
(iv)
motorcycles shall be duly licensed by the Land Transportation
Office (LTO) and
have complied with all licensing requirements;
(v)
motorcycle operators shall also be duly licensed;
(vi)
motorcycle
riders
must
comply
with
all safety requirements
prescribed
by
competent authorities;
(vii)
motorcycles
shall travel with their headlights on at all times to improve their
visibility to other toll road and limited access highway users; tail lights and turn
signal lights must be operational;
(viii)
no
cargo
shall
be
allowed
on motorcycles
except
for normally
accepted
saddlebags and luggage carriers designed for motorcycles; and
(ix)
motorcycles shall not be allowed to ""lane-split"" or overtake in between lanes.
b.
Speed limits for motorcycles shall be:
Minimum speed
-
60 km per hour
Maximum speed - 100 km per hour
c.
Motorcycles shall pay the same rate as cars (motorcycle is a two axle vehicle).
d.
The motorcycle","{'page': 0, 'title': '', 'author': '', 'format': 'PDF 1.4', 'source': 'D:/Projects/trafficlaw-chatbot/data/raw/DO_123_S2001.pdf', 'creator': 'PDFsam Basic v3.0.3.RELEASE', 'modDate': ""D:20160705111628+08'00'"", 'moddate': '2016-07-05T11:16:28+08:00', 'subject': '', 'trapped': '', 'keywords': '', 'producer': 'SAMBox 1.0.1.RELEASE (www.sejda.org)', 'file_path': 'D:/Projects/trafficlaw-chatbot/data/raw/DO_123_S2001.pdf', 'total_pages': 4, 'creationDate': '', 'creationdate': ''}"
1abb509b-eca9-401f-affc-99f8ba0ee245,b1b37866-1d8b-4f6a-a0e5-a11d652d0cdb,"[-0.0042076423,0.09697825,-0.032793276,-0.086908765,-0.04036575,-0.008274487,-0.011446213,-0.0062602847,-0.032323774,-0.026310451,0.099586025,-0.03736215,0.10182378,0.010399083,0.019132257,0.036513582,0.1008305,0.04660415,-0.04487009,0.042169537,0.0479212,0.040034138,0.06418085,0.013670259,-0.05632226,-0.0817267,-0.012805398,0.07186191,-0.03337288,-0.038198937,-0.051001534,-0.044282213,-0.084359765,0.001487161,-0.055384338,0.0005804574,-0.025527539,0.04140651,0.057948727,-0.046347957,0.0009979021,-0.019621883,-0.03016164,-0.0039710943,0.07585508,0.101060584,0.09731788,0.011460411,0.039464608,-0.08174983,0.021762308,0.083974645,0.025851464,-0.0232037,-0.061234944,-0.15140124,-0.06980501,0.10640482,0.02918767,0.0260782,-0.03234338,-0.05745391,-0.007811475,-0.00050946104,-0.017880058,-0.08832634,-0.029763138,0.00094880984,-0.062213816,0.117515326,-0.039789815,-0.00011716094,0.05941331,-0.071665294,-0.0031095857,-0.040963795,-0.0025078657,0.039700054,-0.056919865,-0.103387624,0.03605346,-0.06327582,0.08828143,-0.008554801,0.071577765,0.012623661,0.010325768,0.09261787,-0.042728167,0.053966314,0.0050957026,0.0022666021,0.07885574,-0.023580201,0.00052581006,0.042394016,-0.01509172,0.016294865,-0.003456324,-0.017876644,-0.009929404,-0.022329522,0.072454475,0.09481233,0.006978557,0.073510125,0.0035993794,0.0030466479,0.01012044,0.05013351,-0.007042333,0.04712963,0.017731214,-0.103822865,-0.098460406,0.018975427,-0.033465605,0.05060739,0.063896574,0.026265146,-0.064732656,0.020581473,0.027058631,-0.07855605,0.13789298,0.020797525,0.045956954,2.462166e-33,-0.0748929,0.03612411,-0.013501807,-0.04525705,-0.03511779,-0.00883146,-0.05845475,0.008711357,0.020602899,0.008478175,-0.009915886,-0.083446205,0.015758106,0.016082244,0.04508688,-0.04319548,0.04152743,-0.03832237,-0.0044852523,-0.059255846,-0.028245933,-0.1415272,-0.02137595,0.05348157,-0.065056436,-0.003962834,0.048034284,-0.01130288,0.026110325,0.030821746,-0.07838965,0.012795735,-0.045939054,0.019118395,0.00027489883,0.034806162,-0.021593729,-0.0019725608,0.03665958,-0.01706764,-0.06457256,-0.0558894,-0.10706005,-0.027341714,-0.056650467,0.01989142,0.06625324,0.08425397,-0.06158709,-0.004089553,-0.051367566,-0.041309092,-0.013411868,-0.038291402,0.005308704,0.02840657,0.004933771,0.026262738,-0.05300648,0.06779201,-0.05625788,-0.008918658,0.015456738,0.01256154,0.0037787098,-0.04583531,-0.03128637,0.027935106,0.0024366537,-0.038501203,0.1025428,-0.027612342,0.055663846,-0.014399703,0.051268004,0.021349216,0.014355214,-0.06235505,0.018392753,0.025188811,-0.060282275,-0.0019668115,-0.11219664,-0.072905995,0.110589996,-0.00090302515,0.013289648,0.013703826,-0.0052077705,-0.018176517,0.036895856,-0.04146771,0.009934432,0.008571291,0.041962385,-3.726151e-33,0.0025802136,0.10410524,0.05664047,0.039582174,0.09884931,-0.023942027,0.072955534,0.055281397,-0.037649672,0.025272744,-0.016545096,-0.07217263,0.028216343,-0.029125575,0.025725568,-0.061838087,-0.03791957,-0.03201026,0.04734969,0.014612582,-0.04247293,-0.05894739,0.049100116,0.064600185,0.04366557,0.045796473,-0.06885413,0.05933402,0.00033438622,0.06554115,-0.10844153,0.003013983,0.013690145,0.055477392,-0.040851455,-0.024581483,-0.081797,0.008653525,-0.0037738103,0.046098217,-0.019127877,-0.055165034,-0.014302751,-0.004385641,0.07845288,0.0140654575,0.009959033,-0.045000996,0.011579621,-0.103090234,0.1196349,0.08315457,0.007911583,0.0073836963,0.019079095,0.034469504,0.04362303,-0.02819267,0.023376854,-0.073149174,0.08667079,-0.019821167,-0.03828111,0.16642168,-0.034504745,-0.076334454,0.008784512,-0.031262927,-0.004454285,-0.003838253,-0.04505958,-0.012150436,0.03985076,-0.009579909,-0.04180343,-0.024747338,0.010610784,0.042900547,0.014928306,-0.003961595,-0.00528211,0.059494637,0.010651635,0.04997643,-0.08222585,-0.12913221,-0.050457448,-0.09832411,-0.025451625,-0.013473574,0.014780519,0.05998661,0.02665918,0.07393064,-0.031330742,-3.8679087e-08,0.027741686,-0.014195849,-0.011113518,-0.09092699,0.050750487,0.046643242,-0.0062691597,0.011282262,-0.06628221,0.059510466,0.06832376,0.07050706,0.029771378,0.056559063,-0.0655817,-0.0214621,0.08364961,-0.06001002,0.003033117,-0.040902592,0.01916542,0.045202635,-0.08468207,0.019499114,0.014844356,0.040483408,-0.018954057,-0.04335225,0.013445737,0.029571762,-0.039837174,-0.021588847,-0.034054145,-0.06131503,-0.016435506,-0.07739953,-0.09408896,0.019610122,0.00039963622,0.07986728,0.014747602,-0.05522004,-0.0075466246,0.00219731,0.042036004,0.0020820657,-0.089003555,-0.032315023,-0.084510975,-0.04189964,0.06380167,0.004108859,0.022355858,-0.028100165,-0.006006562,0.05984802,0.013865073,-0.019867465,-0.070426084,-0.038032673,-0.056443024,0.054410677,0.02388061,-0.024832577]","b.
Speed limits for motorcycles shall be:
Minimum speed
-
60 km per hour
Maximum speed - 100 km per hour
c.
Motorcycles shall pay the same rate as cars (motorcycle is a two axle vehicle).
d.
The motorcycle
operator and its lone backrider shall each use a protective motorcycle
helmet.
The backrider shall be provided with a seat and footrest.
e.
Motorcycles
are encouraged to avail of electronic toll collection equipment (E-Pass), if
available.","{'page': 0, 'title': '', 'author': '', 'format': 'PDF 1.4', 'source': 'D:/Projects/trafficlaw-chatbot/data/raw/DO_123_S2001.pdf', 'creator': 'PDFsam Basic v3.0.3.RELEASE', 'modDate': ""D:20160705111628+08'00'"", 'moddate': '2016-07-05T11:16:28+08:00', 'subject': '', 'trapped': '', 'keywords': '', 'producer': 'SAMBox 1.0.1.RELEASE (www.sejda.org)', 'file_path': 'D:/Projects/trafficlaw-chatbot/data/raw/DO_123_S2001.pdf', 'total_pages': 4, 'creationDate': '', 'creationdate': ''}"
478b84d4-ff38-4b05-af86-e3ba74c18a7e,b1b37866-1d8b-4f6a-a0e5-a11d652d0cdb,"[-0.06736196,0.08095289,0.056950927,-0.043864142,-0.057973724,-0.008671694,-0.047476366,-0.025534488,-0.029903185,-0.0047933813,0.14485382,0.18273221,0.08124423,-0.0134069435,-0.06659967,0.006377103,0.12550278,0.0051250146,-0.0837867,0.056920465,0.09502725,0.044008523,-0.0024334965,0.00055462745,-0.020557592,-0.03871351,-0.047183286,0.048084557,0.027306635,-0.03481608,-0.05545473,0.041687883,-0.068676256,0.0049493588,-0.005219186,-0.06005242,0.044488367,-0.027488053,0.068484455,-0.028993247,0.0159796,-0.073140115,0.027587188,-0.017427495,0.032652274,0.01433808,-0.0052112425,-0.0065725986,-0.027355796,-0.043573685,-0.02083531,-0.016901413,0.0042554755,0.07081565,-0.040694695,-0.05902768,-0.058627885,0.043247886,-0.039263938,0.05919633,-0.06699465,0.016929181,-0.033202115,0.06558431,0.01901427,-0.035439406,0.016546529,-0.0672409,-0.0331936,0.09421648,-0.004704226,-0.011349257,0.02308231,0.009362354,-0.056271266,-0.0133523205,0.0005930929,0.025002632,0.0067171743,-0.16206212,0.01397631,-0.023024296,0.03691142,-0.012754527,0.049024086,-0.070551716,0.034978785,0.039004218,0.072739065,0.06098384,0.045128383,-0.019123156,0.071613126,-0.053370174,-0.07313399,-0.026397943,0.033315104,-0.0117663825,-0.035290126,0.05212281,-0.03803259,0.03287848,-0.02398664,0.011947857,-0.013514181,0.02508683,-0.054304637,-0.0042400635,-0.052963957,0.0022001592,0.011712619,0.04716876,0.03323254,-0.055422608,-0.090185694,0.035987575,-0.036931116,0.065792054,0.04715208,-0.06210138,-0.044255782,0.034424618,-0.02683183,-0.013744597,0.019857585,0.042020466,0.043835748,-2.5774082e-33,-0.029723613,-0.009221844,-0.027901655,-0.008221949,0.047846995,0.003811642,-0.037860833,-0.037618518,0.009600208,0.025787432,0.057628054,0.015060591,0.012361204,-0.05004717,0.017424889,0.015362499,0.04095069,0.07511677,0.0029312184,-0.017921522,0.06486984,-0.13521378,-0.03207498,0.044097483,-0.043387722,0.02443191,-0.017063163,-0.019802809,0.03427029,0.060244452,0.025593242,0.029175682,-0.019600188,0.07052976,-0.0033322931,0.04214585,-0.024949668,-0.05530231,0.013015992,-0.07253998,-0.037886918,-0.010852276,-0.05866958,-0.007986416,-0.043795403,-0.0036850604,0.004168281,0.09880245,0.062310178,0.047716644,-0.03171051,-0.0032254476,0.020358128,0.018478941,-0.024229571,-0.001205006,-0.03303275,-0.010807669,0.018104896,0.012819572,0.0300322,0.072373055,-0.05162199,0.07322967,-0.0018412122,-0.025698911,-0.044128306,-0.053069316,0.07741686,-0.043227285,0.06879797,0.01420486,-0.006172222,-0.003883765,0.040424686,-0.017730067,0.04091366,-0.03806029,0.08122472,-0.05538827,-0.023413459,-0.0078131305,-0.081387825,0.00845276,0.116329595,0.022056147,0.062203377,-0.03144071,-0.01752502,0.04013958,0.012192595,-0.054628637,0.020210497,0.043649107,0.03670223,1.2978076e-33,-0.045720883,0.057999734,0.0062141484,0.04330178,0.04091729,-0.051435355,-0.031038245,-1.0968082e-05,0.023390224,-0.04368522,-0.05159949,-0.042985853,0.013850865,-0.019662581,0.088892795,-0.06839329,0.027781174,-0.09636584,-0.08712959,0.022681233,0.004985522,-0.06949732,0.066498145,0.11531407,0.0052160085,0.041969504,-0.013081236,-0.0032178417,-0.07943502,0.02625341,-0.056496315,-0.06390295,-0.042145833,0.083675906,-0.030783746,-0.05152926,0.022597943,0.031715892,-0.044394635,0.051328268,0.009440404,-0.00081994187,0.0066734133,0.04657419,-0.04642548,-0.029256469,-0.013210472,-0.04584431,-0.028235586,-0.023223389,0.01146144,0.077714026,0.0205818,-0.0054624705,-0.004983417,0.079538666,0.06325901,-0.043345373,-0.055171195,0.012918249,0.1376417,0.06797823,-0.0704643,0.09359508,0.007956614,-0.05564009,-0.013841973,-0.06695235,0.03181301,-0.008287287,-0.00015560223,-0.03949543,-0.023246087,-0.11043305,0.038895816,-0.061706588,0.054862637,-0.004785777,-0.071868315,0.0036092878,-0.04891237,0.04234462,-0.0032383956,0.09605,-0.067832254,-0.07659306,0.03780033,-0.052330103,0.083475225,0.073457286,0.043098718,0.07222798,-0.051175233,0.078816935,-0.036174793,-4.704861e-08,-0.028154148,-0.045787074,0.036146943,0.03095363,0.1019246,-0.02394164,0.047958005,-0.018687792,-0.08968379,0.0222816,0.13298011,0.081242144,-0.038219925,-0.03795783,-0.045736633,-0.06094314,0.039253023,-0.06380782,-0.11744119,-0.032749116,-0.087879375,-0.016020881,0.022799848,0.0031297517,-0.03587038,0.030805469,0.038236238,0.016506962,0.04391345,0.08001228,-0.062614046,0.053780034,0.009525283,-0.020974444,-0.12500377,-0.09411437,-0.042155724,0.028185176,0.03952395,0.027906576,2.8101831e-05,0.029950334,0.06659283,0.12588874,0.09082513,-0.039268393,-0.09189418,-0.06882232,0.01201006,-0.07411493,-0.01705771,-0.029333765,-0.012594821,0.054954004,-0.044118274,0.017743375,0.039552744,-0.015815431,-0.09108222,-0.03996047,-0.01238314,0.025888685,0.06909242,-0.020181892]","r
_
..__ ._--_ ...._
...... ...
.....
t).OdJo.
;2;
~
.2..(..c1
f-;t·
f.
Motorcycles
shall use the lanes normally used by other vehicles in accordance with safe
motoring practice.
g.
Motorcycle operators shall conform to the requirements of law, rules and regulations of
the LTO and other pertinent rules and regulations including those of the expressway/toll
road operator.
2.
Violations of any provision of this Order shall be punishable under Section 10 of R.A. No.
2000.
This Department Order supersedes all other orders, instructions and instructions or portions
thereof
inconsistent herewith.
This Department
Order shall take effect fifteen (15) days after publication
twice, once a
week, in two newspapers of general circulation.","{'page': 1, 'title': '', 'author': '', 'format': 'PDF 1.4', 'source': 'D:/Projects/trafficlaw-chatbot/data/raw/DO_123_S2001.pdf', 'creator': 'PDFsam Basic v3.0.3.RELEASE', 'modDate': ""D:20160705111628+08'00'"", 'moddate': '2016-07-05T11:16:28+08:00', 'subject': '', 'trapped': '', 'keywords': '', 'producer': 'SAMBox 1.0.1.RELEASE (www.sejda.org)', 'file_path': 'D:/Projects/trafficlaw-chatbot/data/raw/DO_123_S2001.pdf', 'total_pages': 4, 'creationDate': '', 'creationdate': ''}"
